URL,Countries_Filled,Country_Code,Continent,Companies,Company Headquarters,HQ_Country,HQ_Continent
https://www.business-humanrights.org/en/latest-news/china-road-bridge-response-regarding-alleged-labour-rights-abuses-at-loutété-cement-factory-rep-of-congo/,CG,CG,Africa,China Road and Bridge Corporation,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/dole-response-to-2009-report-on-labour-human-rights-issues-in-latin-america/,CR|PE,CR,South America,Dole (formerly Standard Fruit Company),US,US,North America
https://www.business-humanrights.org/en/latest-news/dole-response-to-2009-report-on-labour-human-rights-issues-in-latin-america/,CR|PE,PE,South America,Dole (formerly Standard Fruit Company),US,US,North America
https://www.business-humanrights.org/en/latest-news/carlsberg-response-to-concerns-re-pollution-in-gansu-china/,CN,CN,Asia,Carlsberg Breweries,DK,DK,Europe
https://www.business-humanrights.org/en/latest-news/bristol-myers-squibb-statement-on-access-to-medicines/,GT,GT,South America,Bristol-Myers Squibb,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-of-schlumberger-to-letter-regarding-an-incident-in-libya-that-raised-concern-about-age-discrimination/,LY,LY,Africa,SLB (former Schlumberger),US,US,North America
https://www.business-humanrights.org/en/latest-news/the-announcement-henan-rebecca-hair-products-response-to-prison-labour-concerns/,CN,CN,Asia,Henan Rebecca,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/pacific-rim-response-to-report-gold-impunity-violence-in-el-salvador/,HN|SV,HN,South America,Pacific Rim Mining,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/pacific-rim-response-to-report-gold-impunity-violence-in-el-salvador/,HN|SV,SV,South America,Pacific Rim Mining,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/monsanto-response-to-child-bondage-continues-in-indian-cotton-supply-chain/,IN,IN,Asia,Monsanto (part of Bayer),US,US,North America
https://www.business-humanrights.org/en/latest-news/baishanlin-intl-forest-development-response-regarding-labour-rights-abuses-at-coomacka-timber-works-guyana/,GY,GY,South America,Baishanlin International Forest Development,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/de-beers-response/,BW,BW,Africa,De Beers (part of Anglo American),ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/yahoo-response-regarding-amnesty-international-action-on-freedom-of-expression-in-china/,CN,CN,Asia,Yahoo!,US,US,North America
https://www.business-humanrights.org/en/latest-news/pdf-argos-response-to-cafods-statement-argos-goldsmiths-are-missing-links/,no_data,no_data,no_data,Argos (part of Home Retail Group)|Home Retail Group,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/response-of-abbott-laboratories-to-concerns-raised-by-médecins-sans-frontières-about-pricing-of-anti-aids-drugs-in-developing-countries/,GT,GT,South America,Abbott Laboratories,US,US,North America
https://www.business-humanrights.org/en/latest-news/deutsche-bank-statement-in-response-to-concerns-raised-about-loan-to-sonangol-angolas-state-oil-company/,AO,AO,Africa,Deutsche Bank,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/statement-of-euro-disney-regarding-allegations-of-racial-discrimination-in-france-involving-adecco-and-disneyland-resort-paris/,FR,FR,Europe,Walt Disney,US,US,North America
https://www.business-humanrights.org/en/latest-news/alcoa-response-to-allegations-raised-by-the-movimento-dos-atingidos-por-barragens-movement-of-dam-affected-people-or-mab-and-by-the-terra-de-direitos-land-rights-organisation-with-reference-to-the-barra-grande-hydropower-plant-in-brazil/,BR,BR,South America,Alcoa,US,US,North America
https://www.business-humanrights.org/en/latest-news/arcelormittal-response-to-report-by-global-action-on-arcelormittal/,KZ,KZ,Asia,ArcelorMittal,LU,LU,Europe
https://www.business-humanrights.org/en/latest-news/shell-response-re-gas-flaring-in-nigeria/,NG,NG,Africa,Shell plc,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/respuesta-de-grupo-agbar-sobre-el-acceso-al-agua-en-coahuila-méxico/,MX,MX,South America,Grupo Agbar (Aguas de Barcelona),ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/newmont-response-to-gna-ghana-news-agency-article/,GH,GH,Africa,Newmont (formerly Newmont Goldcorp),US,US,North America
https://www.business-humanrights.org/en/latest-news/chevron-response-to-amnesty-international-report-on-chad-cameroon-pipeline/,CM|TD,CM,Africa,Chevron,US,US,North America
https://www.business-humanrights.org/en/latest-news/chevron-response-to-amnesty-international-report-on-chad-cameroon-pipeline/,CM|TD,TD,Africa,Chevron,US,US,North America
https://www.business-humanrights.org/en/latest-news/further-comments-by-amazon-in-response-to-concerns-raised-in-bbc-report-regarding-a-tour-guide-for-paedophiles-offered-for-sale-on-its-website/,GB,GB,Europe,Amazon.com,US,US,North America
https://www.business-humanrights.org/en/latest-news/doc-bnp-paribas-response-to-amnesty-international-france-statements-on-direct-indirect-investments-in-anti-personnel-mines-cluster-munitions/,FR,FR,Europe,BNP Paribas,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/anglogold-ashantis-response/,GH,GH,Africa,AngloGold Ashanti,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/lahmeyer-response-to-statement-by-un-special-rapporteur-on-adequate-housing-regarding-human-rights-impacts-of-merowe-dam/,SD,SD,Africa,Lahmeyer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/himagiri-hydro-energy-pvt-ltd-statement-re-petition-by-affected-citizens-of-teesta/,IN,IN,Asia,Himagiri Hydro Energy,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/bhp-billiton-statement-re-london-mining-network-reports/,CO|GB|GT|ID|PH,CO,South America,BHP,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/bhp-billiton-statement-re-london-mining-network-reports/,CO|GB|GT|ID|PH,GB,Europe,BHP,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/bhp-billiton-statement-re-london-mining-network-reports/,CO|GB|GT|ID|PH,GT,South America,BHP,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/bhp-billiton-statement-re-london-mining-network-reports/,CO|GB|GT|ID|PH,ID,Asia,BHP,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/bhp-billiton-statement-re-london-mining-network-reports/,CO|GB|GT|ID|PH,PH,Asia,BHP,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/oceanagold-response-to-human-rights-commission-inquiry-allegation-of-rights-abuses-at-dipidio-mining-site/,PH,PH,Asia,OceanaGold,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/response-of-ford-to-toxic-100-ranking-usa/,US,US,North America,Ford,US,US,North America
https://www.business-humanrights.org/en/latest-news/national-mineral-development-corporation-nmdc-statement-regarding-the-report-our-mining-children-india/,IN,IN,Asia,National Mineral Development Corporation (NMDC),IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/anglogold-ashantis-response-ghana-2/,GH,GH,Africa,AngloGold Ashanti,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/lee-groups-response/,NG,NG,Africa,Lee Group,NG,NG,Africa
https://www.business-humanrights.org/en/latest-news/anglogold-ashantis-response-to-allegations-of-water-contamination-around-its-geita-mine-tanzania/,TZ,TZ,Africa,AngloGold Ashanti,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/response-of-mcdonalds-to-articles-about-coalition-of-immokalee-workers-campaign-for-living-wage-working-condition-standards-among-tomato-suppliers/,US,US,North America,McDonald's,US,US,North America
https://www.business-humanrights.org/en/latest-news/swarovski-response-to-observer-article-entitled-the-price-of-sparkle-is-child-labor/,IN,IN,Asia,Swarovski,AT,AT,Europe
https://www.business-humanrights.org/en/latest-news/monsanto-response-to-letter-from-india-committee-of-the-netherlands-regarding-child-labour-at-cotton-seed-suppliers-for-mahyco-monsanto-in-india/,IN,IN,Asia,Monsanto (part of Bayer),US,US,North America
https://www.business-humanrights.org/en/latest-news/company-statement-for-the-business-human-rights-resource-centre-by-heritage-oil-plc/,UG,UG,Africa,Heritage Oil,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/defence-housing-authority-response-statement-re-dawn-article-on-unlawful-human-rights-abuses-during-land-acquisition/,PK,PK,Asia,Defence Housing Authority (DHA),PK,PK,Asia
https://www.business-humanrights.org/en/latest-news/google-response-re-csr-asia-article-google-theatre/,CN,CN,Asia,Google (part of Alphabet),US,US,North America
https://www.business-humanrights.org/en/latest-news/bayer-response-to-concerns-raised-by-doctors-without-borders-regarding-access-to-medicines-in-india/,IN,IN,Asia,Bayer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/novartis-response-to-concerns-raised-by-doctors-without-borders-regarding-access-to-medicines-in-india/,IN,IN,Asia,Novartis,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/shell-response-re-article-on-gas-flaring-in-nigeria/,NG,NG,Africa,Shell plc,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/credit-suisse-response-to-berne-declaration-report-website-on-credit-suisse-ubs-human-rights/,CH,CH,Europe,Credit Suisse,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/ubs-response-to-berne-declaration-report-website-on-ubs-credit-suisse-human-rights/,CH,CH,Europe,UBS,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/response-regarding-ecchr-complaint-over-impacts-of-merowe-dam-project-in-sudan/,SD,SD,Africa,Lahmeyer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/anglogold-ashantis-response-2/,no_data,no_data,no_data,AngloGold Ashanti,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/gold-fields-response/,GH,GH,Africa,Gold Fields,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/newmonts-response/,GH,GH,Africa,Newmont (formerly Newmont Goldcorp),US,US,North America
https://www.business-humanrights.org/en/latest-news/chevrons-response-to-criticism-of-its-activities-in-cabinda-angola/,AO,AO,Africa,Chevron,US,US,North America
https://www.business-humanrights.org/en/latest-news/hilton-hotels-responds-to-changeorg-appeal-to-take-steps-to-prevent-child-trafficking-in-hotels/,CN,CN,Asia,Hilton,US,US,North America
https://www.business-humanrights.org/en/latest-news/statement-by-statoil-re-human-rights-advisor-sues-norwegian-oil-company-over-false-representations-about-its-commitment-to-respecting-human-rights/,US,US,North America,Equinor (formerly Statoil),NO,NO,Europe
https://www.business-humanrights.org/en/latest-news/response-of-blackfire-exploration-to-allegations-of-human-rights-abuses-in-connection-with-its-mine-in-chiapas-mexico/,MX,MX,South America,Blackfire Exploration,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/response-to-the-subjects-presented-in-the-article-mondiaal-nieuws-sustainable-on-paper-eucalyptus-plantation-in-bahia-brazil/,BR,BR,South America,Veracel (joint venture Aracruz Celulose & Stora Enso),BR,BR,South America
https://www.business-humanrights.org/en/latest-news/g4s-response-re-opendemocracy-article-on-alleged-deaths-and-other-abuse-at-facilities-operated-by-g4s/,GB,GB,Europe,G4S,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/response-to-late-night-sunrise/,SV,SV,South America,Pacific Rim Mining,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/bp-response-re-alleged-health-impacts-of-dispersants-used-in-cleanup-of-oil-spill-in-us-gulf/,US,US,North America,bp,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/newmont-ghana-is-a-safe-and-responsible-company-response-by-nggl-to-wacam-letter-concerning-ahafo-operations-safety/,GH,GH,Africa,Newmont (formerly Newmont Goldcorp),US,US,North America
https://www.business-humanrights.org/en/latest-news/armenian-russian-mining-company-response-regarding-concerns-over-health-impacts-of-its-planned-uranium-project/,AM,AM,Asia,Armenian-Russian Mining Company (ARMC),AM,AM,Asia
https://www.business-humanrights.org/en/latest-news/rusal-response-to-concerns-re-its-labour-rights-record-in-guyana/,GY,GY,South America,RUSAL,RU,RU,Europe
https://www.business-humanrights.org/en/latest-news/response-by-dundee-precious-metals/,AM,AM,Asia,Dundee Precious Metals,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/areva-response-to-concerns-regarding-jaitapur-nuclear-power-plant/,IN,IN,Asia,Orano (formerly Areva),FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/excellon-resources-response/,MX,MX,South America,Excellon Resources,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/dole-response-to-intl-labor-rights-forum-report-working-for-scrooge/,PH,PH,Asia,Dole (formerly Standard Fruit Company),US,US,North America
https://www.business-humanrights.org/en/latest-news/chiquita-response-to-intl-labor-rights-forum-report-working-for-scrooge/,GT,GT,South America,Chiquita,US,US,North America
https://www.business-humanrights.org/en/latest-news/del-monte-fresh-produce-response-to-intl-labor-rights-forum-report-working-for-scrooge/,CR,CR,South America,Fresh Del Monte Produce,US,US,North America
https://www.business-humanrights.org/en/latest-news/cisco-response-re-boston-common-asset-management-divestment/,no_data,no_data,no_data,Cisco Systems,US,US,North America
https://www.business-humanrights.org/en/latest-news/public-eye-nominations-2011-company-responses-2/,UY,UY,South America,Philip Morris International,US,US,North America
https://www.business-humanrights.org/en/latest-news/egypt-telecoms-internet-blackout-jan-feb-2011-and-company-responses-2/,EG,EG,Africa,Vodafone,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/pdf-dundee-precious-metals-response-regarding-concerns-about-contamination-of-rural-land-areas-with-waste-from-kapan-combine-armenia/,AM,AM,Asia,Deno Gold Mining (part of Dundee Precious Metals)|Kajaran Copper-Molybdenum Plant (part of Zangezour Copper Molybdenum Combine),AM,AM,Asia
https://www.business-humanrights.org/en/latest-news/starbucks-coffee-company-response-regarding-starbucks-bottom-of-ethical-rating-despite-going-fairtrade-uk/,GB,GB,Europe,Starbucks,US,US,North America
https://www.business-humanrights.org/en/latest-news/bp-response-re-alleged-abuse-along-the-btc-pipeline/,TR,TR,Asia,bp,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/china-railway-construction-response-regarding-allegations-of-human-rights-abuses-related-to-the-activities-of-its-subsidiary-corriente-resources-in-ecuador/,EC,EC,South America,China Railway Construction,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/old-mutual-response/,ZW,ZW,Africa,Old Mutual,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/impala-platinum-response-re-criticism-of-complicity-with-zimbabwe-govt/,ZW,ZW,Africa,Impala Platinum (Implats),ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/bt-response-regarding-allegations-of-complicity-with-israels-breaches-of-international-law-and-human-rights/,IL,IL,Asia,BT,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/bp-response-to-al-jazeera-article/,US,US,North America,bp,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/swarovski-statement/,MM,MM,Asia,Swarovski,AT,AT,Europe
https://www.business-humanrights.org/en/latest-news/rio-tintos-response/,US,US,North America,Rio Tinto,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/tepco-response-to-journal-article-by-paul-jobin-on-the-treatment-of-workers-at-fukushima-daiichi-nuclear-power-station/,JP,JP,Asia,"Tokyo Electric Power Company Holdings, Inc. (TEPCO)",JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/deutsche-post-dhl-response-and-rejoinders-from-uni-global-union-international-transport-workers-federation/,ZA,ZA,Africa,DHL (part of Deutsche Post),DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/respuesta-cerrejón-a-noticia-sobre-amenazas-a-directivos-de-sintracarbón/,CO,CO,South America,"Cerrejón Coal (former joint venture Anglo American, BHP & Glencore; now part of Glencore)",CO,CO,South America
https://www.business-humanrights.org/en/latest-news/chevron-response-re-disclosures-to-investors-and-ecuador-judgment/,US,US,North America,Chevron,US,US,North America
